String keys:

Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt           Score          Error  Units
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  STRING_UNIFORM                    100  467505   10000     ITERATE  sample  520318      24073.327 ±      101.094  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505     100    POPULATE  sample  816709       1950.301 ±       25.637  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505     100    CONTAINS  sample  680659         78.477 ±        2.204  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505     100        COPY  sample  515265       1548.455 ±       27.761  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505     100     ITERATE  sample  653375       1253.231 ±       26.487  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000    POPULATE  sample  497441      25066.582 ±       67.719  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000    CONTAINS  sample  652829         83.656 ±        2.838  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000        COPY  sample  386741      16349.726 ±      109.716  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505    1000     ITERATE  sample  448420      14074.513 ±       81.976  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000    POPULATE  sample   53308     469210.024 ±     1010.587  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000    CONTAINS  sample  841212         96.296 ±        2.592  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000        COPY  sample  102403     244178.354 ±      627.354  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  STRING_UNIFORM                    100  467505   10000     ITERATE  sample  161243     154971.961 ±      517.239  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100    POPULATE  sample  829012       1934.313 ±       28.246  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100    CONTAINS  sample  710971         74.268 ±        1.269  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100        COPY  sample  537627       1490.246 ±       32.861  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505     100     ITERATE  sample  750254       1096.110 ±        3.477  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000    POPULATE  sample  551219      22700.545 ±       77.320  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000    CONTAINS  sample  672178         84.846 ±        1.629  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000        COPY  sample  529303      23625.768 ±       64.945  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505    1000     ITERATE  sample  494868      12654.128 ±       21.607  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000    POPULATE  sample   50153     498515.911 ±     1278.809  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000    CONTAINS  sample  699399        103.179 ±        2.354  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000        COPY  sample   93720     266790.356 ±      651.531  ns/op
JDKIdentityMapBench.bench                JDKGDXDS_IDENTITY  STRING_UNIFORM                    100  467505   10000     ITERATE  sample  123295     202748.724 ±      205.637  ns/op
